Дата	Дебет	Кредит	Остаток	Контрагент	Счет	Индустрия	Филиал
08.05.2015	97300,00	99385,00	-2085,00	Коралайн ООО	0001_USD_КРЕД_52011	Промышленность	Краснодарский филиал
08.05.2015	9300,00	8441,00	859,00	Ника ЗАО	0001_USD_КРЕД_11800	Промышленность	Краснодарский филиал
08.05.2015	56600,00	51152,00	5448,00	Ника ЛТД	0001_USD_КРЕД_19100	Торговля	Краснодарский филиал
08.05.2015	43500,00	35786,00	7714,00	Нюанс ООО	0001_USD_КРЕД_16000/1	Промышленность	Краснодарский филиал
08.05.2015	88600,00	75034,00	13566,00	ОАО Белакс	0001_USD_КРЕД_17201	Промышленность	Краснодарский филиал
08.05.2015	73300,00	80871,00	-7571,00	ОАО Рефма	0001_USD_КРЕД_11701	Промышленность	Краснодарский филиал
08.05.2015	23200,00	20547,00	2653,00	ОАО Сигма	0001_USD_КРЕД_6999	Торговля	Краснодарский филиал
08.05.2015	11900,00	13663,00	-1763,00	Омега ООО	0001_USD_КРЕД_4601	Торговля	Краснодарский филиал
08.05.2015	69600,00	65859,00	3741,00	ООО Бриз	0001_USD_КРЕД_6200	Промышленность	Екатеринбургский филиал
08.05.2015	8600,00	8630,00	-30,00	ООО Дебют	0001_USD_КРЕД_1301	Информационные технологии	Екатеринбургский филиал
08.05.2015	9000,00	9442,00	-442,00	ООО Интелеком	0001_USD_КРЕД_8901/1	Информационные технологии	Екатеринбургский филиал
08.05.2015	27700,00	29665,00	-1965,00	ООО Коммир	0001_USD_КРЕД_18902	Промышленность	Екатеринбургский филиал
08.05.2015	61100,00	52943,00	8157,00	ООО Райдос	0001_RUR_КРЕД_6201/1	Промышленность	Екатеринбургский филиал
08.05.2015	8200,00	8223,00	-23,00	ООО Раминтек	0001_USD_КРЕД_1000	Промышленность	Екатеринбургский филиал
08.05.2015	86600,00	84949,00	1651,00	ООО Раминтек	0001_USD_КРЕД_10001	Промышленность	Екатеринбургский филиал
08.05.2015	72900,00	82802,00	-9902,00	ООО Раминтек	0001_USD_КРЕД_10003	Промышленность	Екатеринбургский филиал
08.05.2015	11200,00	10224,00	976,00	ООО Раминтек	0001_USD_КРЕД_10002	Промышленность	Екатеринбургский филиал
08.05.2015	60700,00	50419,00	10281,00	ООО Рашид	0001_USD_КРЕД_3400/1	Промышленность	Екатеринбургский филиал
08.05.2015	32600,00	35519,00	-2919,00	ООО Скорпион	0001_USD_КРЕД_4900/1	Промышленность	Екатеринбургский филиал
08.05.2015	8600,00	7468,00	1132,00	Офтоп ЗАО	0001_USD_КРЕД_16100/1	Торговля	Екатеринбургский филиал
08.05.2015	46500,00	40339,00	6161,00	Перстиж ООО	0001_USD_КРЕД_5901	Торговля	Екатеринбургский филиал
08.05.2015	39700,00	33879,00	5821,00	Пульс ООО	0001_USD_КРЕД_13000	Торговля	Екатеринбургский филиал
08.05.2015	57100,00	50754,00	6346,00	Пульс ООО	0001_USD_КРЕД_101	Торговля	Екатеринбургский филиал
08.05.2015	63700,00	68589,00	-4889,00	Тарос	0001_USD_КРЕД_8001/1	Торговля	Екатеринбургский филиал
08.05.2015	43500,00	40970,00	2530,00	Торговый Дом Pax	0001_USD_КРЕД_13600	Торговля	Екатеринбургский филиал
08.05.2015	39400,00	40064,00	-664,00	Тревел Пак ЗАО	0001_USD_КРЕД_6100	Торговля	Екатеринбургский филиал
08.05.2015	98900,00	85538,00	13362,00	фирма РИК	0001_RUR_КРЕД_41162/1	Промышленность	Екатеринбургский филиал
10.05.2015	22900,00	20527,00	2373,00	Neo	0001_USD_КРЕД_13200	Промышленность	Санкт-Петербургский филиал
10.05.2015	24800,00	24821,00	-21,00	Neo	0001_USD_КРЕД_132	Промышленность	Санкт-Петербургский филиал
10.05.2015	23300,00	18939,00	4361,00	Neo	0002_USD_КРЕД_130023	Промышленность	Санкт-Петербургский филиал
10.05.2015	95400,00	94269,00	1131,00	Neo	0001_USD_КРЕД_200	Промышленность	Санкт-Петербургский филиал
10.05.2015	93200,00	79233,00	13967,00	Neo	0001_USD_КРЕД_130023	Промышленность	Санкт-Петербургский филиал
10.05.2015	17700,00	20158,00	-2328,00	Neo	0002_USD_КРЕД_200	Промышленность	Санкт-Петербургский филиал
10.05.2015	22700,00	25825,00	-3125,00	Neo	0001_USD_КРЕД_700	Промышленность	Санкт-Петербургский филиал
10.05.2015	49900,00	49192,00	708,00	Neo	0001_USD_КРЕД_7700	Промышленность	Санкт-Петербургский филиал
10.05.2015	56300,00	64707,00	-8407,00	Neo	0003_RUR_КРЕД_700	Промышленность	Санкт-Петербургский филиал
10.05.2015	44800,00	47316,00	-2516,00	Neo	0003_RUR_КРЕД_7700	Промышленность	Санкт-Петербургский филиал
10.05.2015	26300,00	25458,00	842,00	Salmon ООО	0001_RUR_КРЕД_801	Промышленность	Санкт-Петербургский филиал
10.05.2015	92000,00	88488,00	3512,00	Salmon ООО	0002_RUR_КРЕД_600	Промышленность	Санкт-Петербургский филиал
10.05.2015	28400,00	25524,00	2876,00	Salmon ООО	0002_RUR_КРЕД_801	Промышленность	Санкт-Петербургский филиал
10.05.2015	82900,00	73904,00	8996,00	Salmon ООО	0001_RUR_КРЕД_600	Промышленность	Санкт-Петербургский филиал
10.05.2015	32800,00	30989,00	1811,00	Salmon ООО	0002_USD_КРЕД_600	Промышленность	Санкт-Петербургский филиал
10.05.2015	98500,00	95911,00	2589,00	Salmon ООО	0003_RUR_КРЕД_10	Промышленность	Санкт-Петербургский филиал
10.05.2015	600,00	627,00	-27,00	Salmon ООО	0001_RUR_КРЕД_10	Промышленность	Санкт-Петербургский филиал
10.05.2015	41800,00	34786,00	7014,00	Salmon ООО	0001_RUR_КРЕД_11	Промышленность	Санкт-Петербургский филиал
10.05.2015	49200,00	43672,00	5528,00	Salmon ООО	0004_RUR_КРЕД_11	Промышленность	Санкт-Петербургский филиал
10.05.2015	4700,00	4427,00	273,00	Salmon ООО	0001_RUR_КРЕД_6801/2	Промышленность	Санкт-Петербургский филиал
10.05.2015	45000,00	46299,00	-1299,00	Salmon ООО	0001_RUR_КРЕД_6801/3	Промышленность	Санкт-Петербургский филиал
10.05.2015	50300,00	55861,00	-5561,00	Salmon ООО	0001_RUR_КРЕД_6801/1	Промышленность	Санкт-Петербургский филиал
10.05.2015	43900,00	37799,00	6101,00	Salmon ООО	0001_RUR_КРЕД_101	Промышленность	Санкт-Петербургский филиал
10.05.2015	32400,00	37175,00	-4775,00	Salmon ООО	0001_RUR_КРЕД_6801/4	Промышленность	Санкт-Петербургский филиал
10.05.2015	14400,00	13542,00	858,00	Абасков ЗАО	0002_RUR_КРЕД_777	Промышленность	Санкт-Петербургский филиал
10.05.2015	60800,00	51082,00	9718,00	Абасков ЗАО	0001_USD_КРЕД_777	Промышленность	Санкт-Петербургский филиал
10.05.2015	48900,00	40506,00	8394,00	Абасков ЗАО	0003_RUR_КРЕД_888	Промышленность	Санкт-Петербургский филиал
10.05.2015	88300,00	74645,00	13655,00	Абасков ЗАО	0004_RUR_КРЕД_999	Промышленность	Санкт-Петербургский филиал
10.05.2015	99900,00	94372,00	5528,00	Абасков ЗАО	0001_USD_КРЕД_999	Промышленность	Санкт-Петербургский филиал
10.05.2015	85600,00	81659,00	3941,00	Абасков ЗАО	0001_USD_КРЕД_7301/1	Промышленность	Санкт-Петербургский филиал
10.05.2015	46500,00	39391,00	7109,00	Авантера	0001_USD_КРЕД_17000	Торговля	Санкт-Петербургский филиал
10.05.2015	47400,00	50740,00	-3340,00	Азилинин ООО	0001_RUR_КРЕД_16400	Торговля	Санкт-Петербургский филиал
10.05.2015	88800,00	88806,00	-6,00	Арктур ЗАО	0001_USD_КРЕД_15900/1	Торговля	Санкт-Петербургский филиал
10.05.2015	15000,00	12734,00	2266,00	Вега	0001_USD_КРЕД_901/1	Торговля	Екатеринбургский филиал
10.05.2015	79500,00	83413,00	-3913,00	Веритак ООО	0001_USD_КРЕД_19700	Торговля	Екатеринбургский филиал
10.05.2015	77700,00	92677,00	-14977,00	Виалди	0001_USD_КРЕД_8101/1	Торговля	Московский филиал
10.05.2015	31300,00	33076,00	-1776,00	Голд Вест Рейн	0001_USD_КРЕД_2901	Торговля	Московский филиал
10.05.2015	31100,00	25531,00	5569,00	Гончаров&Со	0001_RUR_КРЕД_3601/1	Торговля	Московский филиал
10.05.2015	20300,00	21199,00	-899,00	Дамид ООО	0001_USD_КРЕД_17601	Торговля	Московский филиал
10.05.2015	24900,00	22512,00	2388,00	Династия ЗАО	0001_USD_КРЕД_14301/1	Торговля	Московский филиал
10.05.2015	46000,00	38416,00	7584,00	Дружба ЗАО	0001_USD_КРЕД_15600/1	Торговля	Московский филиал
10.05.2015	55400,00	49653,00	5747,00	Дружба ЗАО	0001_USD_КРЕД_3901/1	Торговля	Московский филиал
10.05.2015	3000,00	2437,00	563,00	ЗАО Бородин	0001_USD_КРЕД_2501/1	Торговля	Московский филиал
10.05.2015	18300,00	14822,00	3478,00	ЗАО Монолит	0001_USD_КРЕД_19001	Торговля	Московский филиал
10.05.2015	43200,00	50224,00	-7024,00	ЗАО Монолит	0001_USD_КРЕД_3001	Торговля	Московский филиал
10.05.2015	32800,00	37997,00	-5197,00	ЗАО Рыболов	0001_USD_КРЕД_1401	Торговля	Московский филиал
10.05.2015	89300,00	99714,00	-10414,00	Инжиниринг Центр	0001_USD_КРЕД_17700	Информационные технологии	Московский филиал
10.05.2015	38200,00	45559,00	-7359,00	Инкар	0001_USD_КРЕД_1700/1	Информационные технологии	Краснодарский филиал
10.05.2015	94600,00	96828,00	-2228,00	Инкар	0001_USD_КРЕД_1700/2	Информационные технологии	Краснодарский филиал
10.05.2015	40100,00	37051,00	3049,00	Инкар	0001_USD_КРЕД_1702	Информационные технологии	Краснодарский филиал
10.05.2015	92400,00	86974,00	5426,00	Инкар	0001_USD_КРЕД_1700/4	Информационные технологии	Краснодарский филиал
